Port,Protocol,Count
52427,udp,3
9672,tcp,1
41493,tcp,2
48315,udp,3
58410,tcp,3
42262,udp,5
45898,other,5
64342,udp,4
25925,other,3
21257,tcp,2
59057,other,2
36128,tcp,4
23492,udp,4
33444,udp,4
22903,tcp,4
27583,tcp,1
7212,udp,4
58753,udp,4
3369,udp,6
21209,udp,3
52155,tcp,3
16293,udp,5
61553,tcp,6
11290,other,4
19001,tcp,1
29995,tcp,1
48007,tcp,2
11719,tcp,3
64943,other,6
51053,other,1
11992,tcp,2
47066,other,1
27512,tcp,4
54200,other,6
53504,udp,2
18114,tcp,3
27096,udp,1
3005,other,4
51481,udp,3
57713,udp,2
25420,tcp,3
40263,other,2
19831,tcp,1
50689,tcp,3
61825,udp,4
21813,other,1
29877,udp,2
34760,other,1
43029,udp,1
25691,udp,4
36981,tcp,3
13813,udp,2
42768,other,4
30122,udp,4
45526,tcp,3
11921,tcp,2
51660,udp,1
22080,other,2
37168,tcp,3
14853,udp,2
18185,tcp,1
13245,other,3
8737,udp,2
47915,udp,3
55964,tcp,3
34331,udp,5
23970,other,3
46566,tcp,4
40168,tcp,4
52914,tcp,1
29119,udp,4
31398,other,1
49890,other,3
52498,udp,1
36276,other,4
61896,udp,2
48481,udp,2
11638,other,4
39083,udp,5
22144,tcp,6
16742,other,5
59568,tcp,3
16460,udp,3
61066,udp,2
61002,other,2
45459,other,2
45679,tcp,4
49296,tcp,1
16022,tcp,3
50182,other,1
62440,tcp,3
53622,tcp,3
10952,tcp,2
3781,other,5
65465,udp,3
54079,other,3
6645,udp,3
20442,udp,3
52352,other,2
31565,udp,5
57085,other,1
39969,other,4
11853,other,2
22167,udp,3
44711,udp,4
37675,other,4
15881,tcp,2
32404,udp,3
49640,udp,3
7708,other,1
29474,other,6
26945,tcp,2
8785,tcp,3
52937,udp,1
17547,tcp,3
7117,other,3
36491,other,7
31854,other,2
43539,udp,4
52728,other,1
53042,tcp,5
25371,udp,3
57084,tcp,6
44224,tcp,4
20258,other,4
36152,other,2
43101,tcp,2
32095,tcp,2
30218,other,1
56554,udp,1
38661,other,2
32942,other,1
40476,udp,2
31078,udp,3
30433,other,3
54639,tcp,3
63733,other,2
50133,tcp,1
26186,tcp,1
11397,other,3
13208,udp,2
22926,udp,2
3713,tcp,6
38124,other,5
62463,udp,2
17690,udp,3
58989,udp,1
65039,udp,1
31639,other,2
3156,udp,2
52137,other,1
63988,udp,2
59594,other,2
60942,other,5
53065,udp,4
7878,other,3
424,udp,3
27855,udp,7
32819,tcp,3
31209,tcp,3
8298,udp,2
10595,tcp,3
40335,tcp,3
40048,other,4
4966,tcp,1
27289,other,4
3808,udp,4
58966,tcp,5
65016,tcp,2
388,udp,2
15668,tcp,2
58295,other,2
17275,tcp,4
33977,tcp,1
53824,udp,4
31204,other,4
29462,udp,4
401,tcp,1
39983,udp,4
27832,tcp,2
46033,udp,3
22778,other,5
58730,tcp,4
24308,tcp,3
23755,other,2
3133,tcp,4
44590,other,2
472,tcp,4
59379,other,1
317,udp,2
58694,tcp,1
12159,other,3
20047,other,2
7532,udp,3
39208,other,1
40826,other,2
45559,other,2
52030,other,1
3566,other,3
40607,tcp,3
49816,other,3
780,udp,7
949,other,2
4600,tcp,2
50548,tcp,4
16732,udp,5
5584,other,1
16590,other,1
47307,other,3
16527,other,4
61576,udp,8
24579,tcp,2
4208,udp,3
32727,other,2
16151,other,1
62735,udp,6
59272,other,1
33219,tcp,2
10904,udp,3
41850,tcp,1
47311,other,1
18742,udp,5
61505,udp,1
3190,other,3
38446,other,2
52107,udp,3
32452,tcp,3
51340,udp,3
45674,other,3
64710,other,4
27073,tcp,2
14994,udp,4
21044,udp,2
3441,tcp,3
17948,other,2
22671,other,5
38885,other,1
7898,udp,3
30442,udp,1
7332,other,1
26968,udp,3
56197,udp,2
42617,tcp,1
1157,other,5
33303,udp,1
28114,tcp,1
41980,tcp,1
911,udp,4
16780,tcp,3
6302,udp,2
54711,tcp,2
13369,other,1
59012,tcp,3
16578,tcp,3
9185,tcp,3
47476,tcp,1
12841,other,3
59640,tcp,1
33931,udp,3
46079,tcp,4
38860,udp,2
39404,tcp,2
16507,tcp,4
47428,udp,5
24626,other,2
63432,udp,3
12926,udp,1
24331,udp,2
55477,tcp,3
15754,other,2
30240,tcp,1
26673,tcp,3
48802,tcp,4
54083,other,1
13871,udp,1
38635,tcp,2
25299,udp,2
42772,other,5
5269,other,1
34697,udp,2
58903,other,4
51896,udp,2
27306,other,3
4279,udp,2
57230,other,4
33706,tcp,3
57369,tcp,1
25976,tcp,1
49568,tcp,2
42701,udp,2
23631,other,1
37512,tcp,1
19344,tcp,5
58886,other,6
45313,tcp,4
29698,other,3
17855,udp,4
54179,other,1
1372,other,3
62107,udp,1
42081,other,2
43824,udp,4
17904,tcp,2
9339,udp,4
51392,other,3
55431,udp,1
63480,tcp,1
12626,other,3
8320,other,4
20998,udp,1
23136,udp,4
32534,udp,1
7091,other,1
41932,udp,4
48143,other,1
21470,tcp,3
60827,other,1
51955,other,4
24374,other,2
57015,other,1
15539,other,3
20262,other,1
36591,other,1
33246,other,2
54662,udp,5
2067,udp,1
60571,tcp,4
49575,other,1
8062,tcp,5
58225,other,2
10275,udp,3
62182,other,2
42570,udp,4
37381,tcp,1
49799,other,5
34426,udp,2
42557,other,2
46910,tcp,3
23184,tcp,4
63266,other,1
12072,tcp,2
38000,other,3
33657,udp,1
24841,other,2
39675,tcp,2
15135,udp,4
5736,other,1
54324,other,3
18560,other,3
23416,other,2
7117,tcp,1
43389,other,2
8370,udp,2
33349,tcp,1
46661,udp,2
15740,tcp,3
19207,other,3
23164,other,2
2695,udp,2
44639,tcp,3
2044,tcp,7
11044,udp,2
39960,tcp,4
46010,tcp,1
27210,other,2
14366,udp,2
63350,tcp,1
39493,other,3
61340,udp,1
27065,other,1
23006,udp,4
56826,udp,2
29237,tcp,3
25905,tcp,1
45892,udp,2
22456,other,1
61789,udp,1
38785,other,2
45774,other,3
42747,tcp,1
33172,udp,1
63411,other,4
56246,tcp,3
19439,udp,3
32582,tcp,5
50228,udp,4
52476,other,2
48610,other,3
8105,other,2
24533,udp,3
9316,tcp,1
60575,other,2
56067,udp,3
9967,udp,2
1572,udp,1
51268,udp,2
9387,tcp,3
61066,tcp,4
15253,tcp,3
33101,udp,4
43516,tcp,4
19868,other,2
11803,udp,5
32251,other,1
12203,tcp,1
50434,other,1
34118,tcp,6
21601,tcp,5
27967,other,4
55206,tcp,3
54546,other,3
637,tcp,2
152,udp,1
60666,udp,1
32690,other,7
18123,other,1
8399,other,4
18185,udp,4
64757,udp,4
24094,tcp,1
6858,udp,2
34567,udp,3
60300,tcp,1
61563,other,2
16258,udp,1
34331,tcp,2
5248,udp,2
6622,tcp,1
3220,other,4
28422,udp,7
37240,tcp,2
25362,other,3
35100,udp,3
20725,other,4
34544,tcp,2
38788,udp,3
3949,udp,1
27871,other,4
33859,udp,1
59320,udp,1
16235,tcp,2
12487,tcp,3
39190,udp,1
14329,other,2
37263,udp,4
56618,other,2
55916,udp,1
5951,other,3
29439,tcp,6
1477,tcp,1
65442,tcp,1
61825,tcp,2
52943,other,4
25458,other,5
46151,tcp,1
8572,udp,1
5876,udp,5
49083,udp,3
63481,other,2
46387,udp,3
5640,tcp,3
32475,other,3
52296,tcp,3
58481,udp,4
55785,udp,3
30181,other,3
31909,tcp,3
22724,tcp,1
61694,tcp,6
12618,tcp,6
13326,tcp,3
57676,other,3
43965,udp,3
50015,udp,3
5514,other,1
28470,tcp,2
63302,udp,3
25656,udp,3
4185,other,3
5296,tcp,4
12416,tcp,1
13612,other,5
64390,tcp,5
65114,other,2
48589,other,3
9624,udp,1
27280,other,2
8501,udp,1
59300,other,1
11103,other,2
43942,tcp,5
24259,udp,1
24046,udp,2
30168,tcp,2
45926,other,2
18345,other,3
2803,tcp,7
9411,udp,4
55359,udp,4
43314,tcp,3
25146,tcp,4
31280,udp,1
49842,udp,4
22923,other,3
54109,other,3
16838,other,2
25147,other,1
20414,other,2
56531,tcp,4
3442,other,3
47133,tcp,3
30796,tcp,5
49012,udp,8
11542,other,2
21398,tcp,1
58410,udp,2
34545,other,5
262,other,2
45264,udp,3
28078,udp,1
58440,other,1
11672,udp,3
51173,tcp,5
28624,udp,1
37476,udp,4
8085,udp,5
9695,udp,3
43385,tcp,2
12439,udp,1
46874,udp,1
10062,udp,4
52783,tcp,3
43856,other,2
16275,other,2
2874,tcp,6
34984,other,1
39278,other,4
52712,tcp,1
10690,udp,1
34769,other,2
5735,udp,2
59735,udp,3
28601,tcp,3
54394,other,4
6135,tcp,3
34746,tcp,2
25928,udp,1
13460,other,3
64247,tcp,3
46589,udp,1
33421,tcp,2
41173,udp,2
21814,tcp,1
64898,udp,2
54082,tcp,1
51177,other,4
15763,udp,2
53686,other,3
15112,tcp,2
56044,tcp,3
33461,other,3
55644,udp,2
32036,other,4
38837,tcp,3
54034,udp,2
11327,other,1
27656,other,4
21885,tcp,5
46246,udp,1
20275,tcp,2
61348,other,3
18193,other,3
2387,tcp,3
20583,udp,2
1987,udp,1
49790,other,1
46518,udp,4
36353,udp,2
9067,udp,5
42498,udp,3
26668,other,4
19782,udp,1
25348,tcp,2
12831,tcp,3
11944,udp,3
37820,udp,4
31391,other,1
43657,tcp,2
19511,udp,3
24159,other,8
25633,tcp,5
55987,udp,1
38078,tcp,1
4481,udp,3
24023,tcp,5
9826,udp,2
50571,udp,3
24510,tcp,2
30998,tcp,4
56874,tcp,1
3926,tcp,2
55157,udp,2
20762,tcp,1
54390,udp,3
57891,other,2
2672,tcp,4
13836,other,7
1916,udp,1
11364,tcp,2
28209,udp,4
35869,tcp,1
36839,other,5
19024,udp,2
38007,tcp,1
46295,other,2
41562,other,2
63857,other,2
47281,other,2
18569,other,2
42890,tcp,1
30927,tcp,3
56803,tcp,2
45704,other,2
21529,tcp,5
33492,tcp,1
47405,tcp,4
45774,udp,2
47270,other,1
2719,other,2
34887,tcp,2
55892,udp,3
39214,udp,1
28327,tcp,4
16922,udp,3
64414,tcp,6
55667,tcp,1
37702,udp,4
57179,tcp,3
20785,udp,3
47820,udp,3
18209,tcp,3
24769,tcp,3
59225,tcp,4
6965,tcp,3
5118,udp,3
43634,tcp,1
49983,udp,3
22771,other,4
40796,tcp,1
34236,tcp,2
9630,other,4
49107,tcp,2
45549,tcp,1
58505,tcp,5
42060,udp,3
33135,other,3
41340,udp,4
36151,udp,5
24994,udp,2
43611,udp,4
45574,other,4
54947,tcp,2
49758,tcp,4
36739,other,1
15596,udp,4
63088,tcp,4
29747,udp,3
48721,other,3
18434,udp,3
33516,tcp,4
26883,other,3
1483,other,4
47286,udp,2
30678,tcp,5
24118,tcp,3
38009,other,1
46494,udp,3
58730,udp,1
48612,udp,3
44982,udp,2
40145,tcp,1
17714,udp,3
40574,other,8
54068,other,2
36376,udp,2
8252,tcp,3
45359,other,3
60716,other,3
22606,tcp,1
38422,udp,2
22072,udp,4
4694,tcp,1
24515,other,3
30027,tcp,5
57126,other,3
62869,other,1
35288,other,6
14248,tcp,1
55519,other,3
34864,udp,4
10442,udp,2
11162,udp,4
51683,udp,4
54521,udp,2
14000,udp,4
20560,udp,1
45123,udp,4
147,other,1
12736,tcp,2
42285,udp,1
14229,other,4
19557,udp,2
29815,other,3
16388,udp,2
23326,tcp,1
19226,udp,3
25786,udp,2
1268,other,1
32724,tcp,1
52252,other,3
31150,udp,2
28955,udp,1
50645,other,1
23064,other,4
59068,other,4
44106,tcp,1
40548,tcp,3
38517,tcp,4
65111,udp,4
59522,udp,1
31176,other,3
19001,udp,2
32701,udp,4
29995,udp,2
60784,tcp,3
24730,other,2
29024,udp,3
31470,udp,2
25466,udp,6
52498,tcp,1
10465,tcp,5
60931,other,1
27512,udp,2
16051,other,1
44201,tcp,3
62323,other,3
56364,udp,1
13936,other,4
50891,udp,1
60133,tcp,4
41493,udp,1
53703,other,2
23954,udp,3
27908,other,3
55860,other,1
34213,udp,4
10789,other,2
3090,other,2
59283,other,1
64139,other,4
36691,other,4
15443,udp,2
52037,other,2
30900,other,1
7212,tcp,1
17737,tcp,5
38435,other,1
49735,udp,3
39190,tcp,3
5391,udp,1
6694,other,1
47915,tcp,1
59279,other,3
40148,other,3
55016,tcp,5
42380,udp,4
51386,tcp,2
28699,other,1
23303,udp,4
25489,tcp,5
9415,other,1
29119,tcp,1
2934,other,2
362,other,1
46269,tcp,2
14444,other,1
9,tcp,2
36910,udp,2
61896,tcp,3
21375,tcp,2
3571,tcp,5
27607,tcp,1
11387,udp,3
20614,other,1
6740,tcp,3
18114,udp,1
63160,udp,1
28647,tcp,2
2531,tcp,6
35359,tcp,1
13433,udp,4
17502,other,3
44757,tcp,3
45146,tcp,6
52041,other,11
41588,tcp,2
19249,tcp,3
4541,other,2
29604,other,2
63942,tcp,3
22831,udp,3
8157,tcp,2
30583,udp,2
7808,other,2
55167,other,4
26353,udp,2
45797,tcp,3
50986,tcp,5
51744,other,1
47061,udp,5
30122,tcp,2
827,tcp,2
63511,other,3
8316,other,3
22511,udp,1
14320,udp,4
61481,udp,3
14233,other,2
49202,tcp,2
2582,other,1
20465,udp,2
22167,tcp,3
10810,other,4
25614,other,1
27310,other,2
50293,other,6
24213,tcp,2
63183,tcp,2
61815,other,4
26945,udp,4
30358,tcp,4
30773,tcp,3
15543,other,1
43539,tcp,4
53065,tcp,3
24899,udp,5
49820,other,1
46547,other,3
38985,other,3
5071,udp,3
16827,udp,2
5094,tcp,1
32095,udp,1
12837,other,4
58825,tcp,4
54000,other,2
59545,tcp,5
49427,tcp,1
28280,tcp,3
6645,tcp,2
60110,udp,5
47156,tcp,4
5202,tcp,1
60761,udp,1
32838,other,1
31565,tcp,4
52083,udp,2
58600,tcp,1
63166,other,3
22767,other,1
31528,other,1
14779,other,1
26186,udp,4
22926,tcp,3
840,other,4
62463,tcp,1
16068,udp,3
30750,udp,2
3156,tcp,6
14971,udp,3
54201,udp,3
4063,other,1
52937,tcp,4
61233,udp,1
41814,other,1
55111,tcp,1
54852,udp,3
57084,udp,2
31743,other,4
35292,other,3
804,udp,3
45454,udp,3
57499,tcp,1
6835,other,8
13601,other,3
49605,other,1
62807,tcp,4
59948,tcp,1
53409,tcp,7
46364,tcp,3
17024,other,3
36476,other,1
44734,udp,4
9626,other,2
43195,tcp,2
20880,udp,1
35336,udp,3
20488,tcp,1
11482,udp,1
11826,udp,6
50110,tcp,3
39534,other,1
35584,udp,2
6568,other,2
46341,udp,2
42724,udp,1
13208,tcp,4
46762,other,2
27073,udp,3
17690,tcp,3
60790,other,2
21044,tcp,4
1835,other,5
7532,tcp,2
21352,udp,1
41363,tcp,2
59202,udp,5
27168,tcp,4
50761,tcp,4
21695,tcp,2
13836,udp,3
59494,other,2
36566,tcp,3
54761,other,3
4326,other,3
12297,tcp,4
45,udp,2
19321,udp,3
58291,udp,1
4966,udp,4
3016,other,1
8531,other,3
388,tcp,3
57938,tcp,7
29798,other,4
46758,other,2
33977,udp,6
44331,udp,3
38224,other,5
34801,other,3
63207,udp,1
56684,udp,3
4876,other,1
51529,other,4
19533,other,2
58184,other,7
27832,udp,6
293,udp,3
58315,udp,1
50219,other,4
1324,udp,2
11067,udp,1
37725,tcp,4
59853,udp,1
9841,other,2
63622,tcp,4
5438,udp,2
2211,tcp,2
13113,udp,8
62048,tcp,4
22006,other,6
55734,other,1
6572,other,2
11849,tcp,1
30442,tcp,3
17837,other,1
14018,other,2
4279,tcp,4
53225,other,2
33611,tcp,8
7882,other,2
35028,tcp,2
625,other,1
12713,udp,2
780,tcp,2
44426,tcp,2
15328,other,1
36471,udp,5
5830,udp,3
40240,tcp,4
19972,udp,6
21719,tcp,1
61576,tcp,3
6022,other,2
52178,tcp,1
18529,tcp,2
48506,other,2
23741,tcp,4
2367,other,3
22556,other,4
27927,tcp,1
58651,other,5
16507,udp,2
53337,udp,1
45359,udp,3
1409,other,1
43065,other,1
30770,other,4
55477,udp,3
36141,other,4
11642,other,3
3487,tcp,3
30879,other,2
12949,udp,3
47405,udp,3
53965,udp,3
20904,udp,4
43219,tcp,1
7673,udp,3
47411,other,2
61559,other,2
25573,other,1
49568,udp,3
26809,other,1
10809,tcp,2
34445,other,2
45964,tcp,1
10191,other,6
34651,tcp,1
24579,udp,1
22439,udp,3
2793,other,4
24533,tcp,3
51043,udp,4
33931,tcp,1
29534,tcp,1
6325,tcp,2
13669,udp,4
54129,udp,3
17050,tcp,1
55378,other,4
23205,other,2
18090,udp,5
16953,other,4
60689,udp,2
27240,tcp,2
51802,udp,3
60038,tcp,4
61340,tcp,3
56829,other,2
49564,other,1
63858,udp,4
25905,udp,3
25825,other,2
63207,tcp,2
58436,other,2
2578,other,4
35443,tcp,3
26045,tcp,6
911,tcp,2
7045,udp,2
7121,other,3
11427,other,2
18884,other,2
44841,tcp,4
54335,other,4
9185,udp,2
34660,other,4
38612,tcp,1
28631,other,3
8619,tcp,4
56151,tcp,4
57571,tcp,4
55431,tcp,3
8465,udp,2
39652,tcp,1
46033,tcp,1
46661,tcp,3
39282,other,5
5605,tcp,4
48173,tcp,4
2044,udp,5
27180,other,3
33937,other,1
14994,other,5
35633,other,6
38932,tcp,1
12392,tcp,1
63381,other,4
42404,udp,3
19641,tcp,3
54550,other,3
63527,udp,2
35169,udp,2
152,tcp,3
637,udp,1
9159,other,1
32486,other,2
8062,udp,4
7804,udp,3
11506,udp,2
8866,other,4
52617,tcp,2
18669,other,2
53897,other,2
50901,other,3
31837,udp,1
15135,tcp,3
60369,udp,2
25230,udp,5
40358,udp,4
14971,tcp,1
27702,tcp,4
33702,other,4
46079,udp,3
47868,other,3
36791,udp,3
38978,udp,4
64875,udp,4
39960,udp,6
3464,udp,3
2341,udp,3
16483,tcp,4
23859,udp,4
61774,other,1
20252,tcp,3
45715,other,2
2139,tcp,2
48291,tcp,3
44567,udp,1
42747,udp,1
33172,tcp,1
42570,tcp,3
5851,other,2
14700,other,4
41707,tcp,3
5758,udp,1
44082,tcp,2
61256,tcp,5
20145,udp,4
58066,tcp,7
32309,tcp,1
1624,other,5
8927,udp,2
35100,tcp,4
52939,other,1
10328,other,1
25881,tcp,3
5510,udp,2
3231,other,5
23420,other,1
35751,udp,2
18601,tcp,7
27393,udp,3
34182,other,2
6550,udp,5
53290,udp,2
21185,udp,1
33349,udp,3
18008,other,2
15291,other,4
62617,udp,5
4718,udp,4
45096,other,2
62873,other,4
47748,udp,2
20473,other,3
60364,other,3
1477,udp,6
49083,tcp,5
9374,other,3
20655,tcp,3
61671,tcp,7
65097,other,2
21924,other,1
57928,other,3
14510,tcp,3
41268,udp,7
51150,tcp,2
26672,other,2
12416,udp,3
51386,udp,4
23399,other,2
10762,tcp,3
7780,tcp,1
41032,tcp,2
22392,udp,2
18304,tcp,2
34544,udp,4
35928,udp,2
63396,udp,3
55987,tcp,2
22982,other,3
40363,other,1
58986,other,2
7678,other,3
57251,udp,2
49842,tcp,1
63160,tcp,3
17035,other,2
49899,other,2
37263,tcp,2
7080,other,3
53219,udp,3
15040,udp,2
42657,other,2
62273,udp,4
21790,tcp,2
39545,udp,1
59750,other,3
33006,udp,1
65442,udp,4
8572,tcp,2
37927,other,1
11672,tcp,1
28624,tcp,4
57618,tcp,1
9695,tcp,3
52273,tcp,1
51277,other,1
16270,tcp,3
52712,udp,3
42107,other,2
35774,tcp,4
25656,tcp,2
7709,tcp,1
26376,tcp,1
51553,tcp,2
16258,tcp,4
51388,other,3
59758,udp,3
64354,other,8
42155,tcp,1
6824,other,4
30168,udp,4
32498,udp,3
26457,other,8
2803,udp,3
43314,udp,4
41896,udp,2
37096,udp,1
15187,other,5
2364,tcp,2
10454,other,1
48943,udp,1
12150,other,6
43421,other,3
2672,udp,2
17696,other,3
48635,tcp,5
590,udp,3
19392,other,4
45930,other,3
26122,other,3
34995,other,1
19877,udp,1
19226,tcp,5
17370,udp,1
48154,other,2
32040,other,2
21529,udp,4
44616,other,5
31398,tcp,1
4089,udp,5
50015,tcp,2
15076,other,3
28966,other,1
43290,tcp,1
62658,other,1
25253,tcp,3
32151,other,3
9719,udp,1
44129,tcp,2
49349,other,3
64247,udp,4
46589,tcp,2
50860,other,3
55593,other,3
31790,udp,3
21814,udp,3
25561,udp,2
40773,udp,4
14899,tcp,2
56692,other,4
60441,udp,5
31375,udp,1
25146,udp,4
3926,udp,4
7342,udp,3
57887,other,7
47381,tcp,4
54757,udp,1
39237,tcp,1
3618,tcp,1
62108,other,5
42322,other,2
11257,tcp,2
47055,other,4
64617,other,1
38007,udp,3
1987,tcp,4
10134,tcp,4
21709,other,1
35418,other,6
31387,other,4
29747,tcp,2
30927,udp,2
56803,udp,2
3251,udp,3
17393,tcp,1
33896,other,3
26791,tcp,7
24163,other,2
8880,udp,3
36010,tcp,4
13303,tcp,2
32629,udp,3
36954,other,3
22701,tcp,5
19511,tcp,1
62060,other,2
65134,tcp,1
8488,tcp,1
56387,udp,2
25358,other,1
20625,other,3
39067,other,1
33421,udp,4
32262,tcp,2
41660,tcp,3
24023,udp,1
5169,other,1
15763,tcp,3
42872,other,2
12713,tcp,5
43634,udp,2
51683,tcp,5
22629,tcp,1
45146,udp,3
55393,other,2
45123,tcp,1
12736,udp,1
49960,udp,1
43611,tcp,3
49758,udp,3
36399,udp,9
16140,udp,3
55039,tcp,3
12952,other,3
20840,other,1
34887,udp,3
42007,other,3
50178,other,2
39214,tcp,4
60249,other,2
24263,other,2
28327,udp,5
36376,tcp,2
8252,udp,1
27867,other,2
53527,tcp,5
1134,udp,1
62925,tcp,5
49705,other,1
46558,other,2
2467,other,3
11387,tcp,6
43409,tcp,6
24769,udp,1
52807,tcp,1
10442,tcp,3
19066,other,2
25714,other,1
8216,other,1
18280,tcp,4
40796,udp,2
34236,udp,3
54521,tcp,2
41773,other,1
2682,other,4
42285,tcp,2
58325,other,4
34213,tcp,2
519,tcp,2
16388,tcp,4
12108,tcp,5
14876,tcp,2
44831,other,1
32724,udp,1
40773,tcp,1
15643,other,4
14899,udp,3
64437,tcp,5
2554,tcp,2
40145,udp,5
14192,other,1
17714,tcp,1
59830,udp,3
37938,other,2
27050,udp,2
21572,other,6
8431,other,3
37702,tcp,3
12737,other,3
25466,tcp,3
10128,other,1
54902,other,3
23646,udp,4
46773,other,3
27321,other,6
14248,udp,2
28304,tcp,6
34864,tcp,4
39393,other,2
44201,udp,1
56364,tcp,3
44757,udp,3
21506,tcp,2
19249,udp,4
9849,udp,3
52250,tcp,2
63942,udp,2
43867,other,1
9506,tcp,5
36943,other,1
17250,other,4
25786,tcp,2
33796,other,5
5415,udp,1
59535,other,3
42937,tcp,3
42222,other,1
17737,udp,2
65111,tcp,3
19534,udp,2
48612,tcp,2
28932,udp,1
18701,other,1
32701,tcp,3
270,udp,2
15550,tcp,3
46471,udp,3
60784,udp,3
23303,tcp,2
25489,udp,3
63155,other,5
4074,other,1
44449,tcp,5
10465,udp,2
29972,udp,3
2234,tcp,7
5740,other,1
28405,other,3
6609,other,2
19979,other,3
28647,udp,4
18119,other,3
35359,udp,2
7578,udp,5
6988,tcp,2
60464,other,2
8977,other,5
614,other,4
20809,udp,1
7780,udp,2
39865,tcp,2
61915,other,4
41340,tcp,2
5158,other,3
45797,udp,3
63522,other,3
33539,tcp,2
1735,other,3
827,udp,3
49735,tcp,3
49249,other,1
5391,tcp,4
35492,other,2
1111,tcp,3
59522,tcp,2
18411,udp,1
64606,other,3
42380,tcp,2
16673,tcp,1
26657,other,1
49920,other,2
55667,udp,3
46269,udp,2
39634,other,4
9,udp,1
62071,other,4
21375,udp,5
7893,other,1
53236,other,3
4528,udp,3
51629,other,2
35561,udp,3
30773,udp,5
6740,udp,3
59225,udp,1
24899,tcp,1
60616,other,5
5071,tcp,1
50545,other,2
26163,udp,3
16827,tcp,5
64821,other,4
5094,udp,3
62312,other,2
47938,tcp,3
41925,other,2
24415,other,3
52241,other,2
26353,tcp,1
55762,udp,2
24841,tcp,1
16853,other,1
40615,other,2
26924,other,4
13034,other,1
32072,udp,3
47725,tcp,1
51991,udp,3
11482,tcp,4
54750,other,4
45241,udp,2
14320,tcp,1
26111,other,5
37240,other,3
20465,tcp,2
47857,other,1
53847,tcp,2
42178,tcp,1
22656,other,4
35277,other,3
30544,other,2
51576,tcp,6
47571,tcp,3
30750,tcp,3
1667,tcp,2
57061,udp,1
23966,other,3
3892,other,3
61233,tcp,3
24630,other,2
64365,other,2
55111,udp,5
5853,udp,3
1016,tcp,3
804,tcp,2
10572,udp,1
17180,udp,3
30335,tcp,3
7555,tcp,4
60831,other,1
15230,tcp,2
60323,tcp,2
38196,udp,2
46364,udp,3
19687,udp,2
20880,tcp,2
60110,tcp,1
20488,udp,2
11826,tcp,3
60761,tcp,3
9730,other,2
29930,other,2
49202,udp,7
19664,tcp,4
51363,tcp,1
9059,other,4
56708,udp,2
14344,other,1
58600,udp,2
47594,udp,4
28620,other,2
5525,other,2
56992,udp,2
57808,tcp,5
18334,other,8
37786,other,3
6432,tcp,2
41055,tcp,4
45348,other,1
16068,tcp,1
37286,udp,4
4943,udp,1
54201,tcp,3
1383,other,1
30358,udp,7
30329,other,1
20147,other,2
21357,other,3
33602,other,1
38335,other,5
50761,udp,2
56577,tcp,1
38109,other,3
29190,tcp,3
13836,tcp,4
23866,other,2
28599,other,2
19321,tcp,4
37025,other,1
58291,tcp,1
39419,other,3
23326,udp,3
26872,other,2
33195,udp,1
38450,other,1
44734,tcp,2
56684,tcp,1
1950,other,2
23741,udp,2
40830,other,2
9529,udp,6
9944,udp,3
5373,other,3
46708,udp,1
52026,other,5
7221,other,1
14129,other,3
63622,udp,3
1168,other,4
46341,tcp,2
6683,other,1
31588,tcp,5
42724,tcp,5
14800,other,4
45563,other,3
54224,udp,1
53451,other,1
33326,tcp,3
40986,tcp,2
38955,udp,1
42309,udp,7
25100,tcp,1
52839,other,1
11849,udp,3
51707,udp,4
41078,udp,5
29557,udp,1
50476,udp,2
41363,udp,2
60346,udp,4
59202,tcp,1
37050,tcp,1
38173,tcp,3
5830,tcp,3
47179,tcp,2
40240,udp,3
28164,other,2
38996,other,1
14343,udp,3
21719,udp,2
42593,udp,2
59545,udp,3
12496,other,2
34449,udp,2
6668,tcp,1
55178,other,4
40715,other,5
47286,tcp,3
50393,other,1
1039,udp,2
16696,udp,3
54535,other,4
51599,udp,4
15573,udp,2
16040,other,3
24971,udp,1
49097,other,3
7819,other,2
43847,tcp,2
55960,other,3
16638,other,2
6017,tcp,1
24213,udp,6
3677,other,1
8690,udp,4
65324,tcp,2
48621,other,4
60997,udp,2
43219,udp,2
18647,udp,6
26696,tcp,2
10809,udp,4
43847,udp,4
37915,tcp,2
41707,udp,4
24556,tcp,1
59850,other,3
57594,tcp,4
53886,other,4
34193,other,2
8619,udp,2
30488,udp,4
18624,tcp,5
49545,udp,3
20122,udp,1
49522,tcp,4
51020,udp,4
15989,other,4
17937,other,1
17685,other,3
36791,tcp,2
1324,tcp,2
62712,udp,3
45359,tcp,5
26557,other,2
3464,tcp,3
35429,other,3
22262,tcp,4
53183,udp,5
32953,other,2
55454,udp,5
9162,tcp,3
53314,udp,4
18019,udp,3
61363,tcp,2
26068,tcp,2
3777,other,4
64852,udp,2
44264,other,2
12949,tcp,4
64201,tcp,4
17298,tcp,2
15158,tcp,3
14686,udp,1
3992,other,3
44049,other,1
62973,other,1
43290,udp,3
59635,other,3
33954,tcp,3
39319,other,7
10910,other,2
41825,other,3
15786,tcp,4
22882,other,1
43521,other,1
59438,udp,2
35177,other,2
33326,udp,2
58920,tcp,1
52141,other,2
61013,other,2
8465,tcp,3
22,tcp,2
46684,tcp,1
39652,udp,2
64093,udp,3
13018,udp,4
32914,tcp,1
21067,tcp,2
6325,udp,3
