dstport,protocol,tag
56773,icmp,email
5738,tcp,sv_P5
43129,udp,sv_P5
65523,tcp,email
16617,icmp,sv_P2
40973,icmp,sv_P1
49597,udp,sv_P1
58333,icmp,sv_P5
20094,tcp,email
24344,tcp,sv_P1
59871,udp,sv_P3
50797,tcp,sv_P5
1258,icmp,sv_P4
3210,tcp,sv_P3
22558,tcp,sv_P3
59509,icmp,email
22221,udp,sv_P2
4659,udp,sv_P3
19295,icmp,sv_P3
13851,tcp,sv_P2
62633,icmp,sv_P4
30077,tcp,sv_P1
21022,udp,sv_P2
5546,tcp,sv_P4
20017,icmp,sv_P4
46335,udp,email
10521,tcp,sv_P3
1199,icmp,sv_P2
49534,icmp,sv_P3
18323,udp,sv_P5
2815,tcp,sv_P1
62520,tcp,email
51326,icmp,sv_P3
42582,tcp,sv_P5
60357,udp,email
49002,udp,sv_P4
34892,udp,sv_P1
17301,udp,sv_P3
38082,udp,sv_P2
31228,tcp,sv_P2
23170,icmp,sv_P4
21823,icmp,email
13440,tcp,sv_P4
49581,udp,sv_P2
33585,udp,sv_P2
16000,tcp,sv_P3
8693,tcp,sv_P5
59299,tcp,email
16996,icmp,sv_P4
47362,udp,email
23774,icmp,sv_P4
37559,tcp,sv_P2
18849,tcp,sv_P4
47876,udp,sv_P4
3954,tcp,sv_P3
63418,tcp,sv_P1
27327,icmp,sv_P2
64638,tcp,sv_P2
29619,udp,sv_P3
46194,tcp,sv_P5
45627,tcp,sv_P2
28795,tcp,sv_P1
15248,udp,sv_P2
42908,tcp,sv_P2
25343,tcp,sv_P3
53259,icmp,sv_P3
8584,tcp,sv_P2
16555,tcp,email
9194,udp,sv_P1
3474,tcp,sv_P3
14635,udp,sv_P3
35838,udp,sv_P5
30128,tcp,sv_P1
15704,tcp,sv_P5
2866,udp,sv_P5
33643,tcp,sv_P3
30649,tcp,sv_P1
64311,udp,sv_P5
49966,icmp,sv_P4
63447,udp,sv_P3
10903,udp,sv_P3
24991,icmp,sv_P1
38238,udp,sv_P2
48994,icmp,sv_P1
29424,udp,sv_P4
30968,udp,sv_P1
10475,udp,sv_P5
27025,udp,email
42979,icmp,sv_P2
22383,icmp,email
57967,udp,sv_P4
32007,udp,sv_P5
46835,icmp,sv_P5
55995,icmp,email
28869,udp,email
64740,icmp,sv_P4
5162,tcp,sv_P5
64469,udp,sv_P5
63271,udp,sv_P2
709,icmp,sv_P4
40889,udp,sv_P4
34324,tcp,sv_P5
15448,udp,sv_P3
40992,tcp,sv_P1
10474,tcp,sv_P4
61695,tcp,email
54359,icmp,sv_P1
8030,udp,sv_P5
14277,udp,sv_P4
1925,udp,sv_P2
53278,tcp,sv_P2
63987,tcp,sv_P4
39488,udp,sv_P1
46234,icmp,sv_P2
51703,udp,email
31633,icmp,sv_P3
2084,udp,sv_P2
34707,tcp,sv_P2
14976,tcp,email
4421,tcp,sv_P4
36025,icmp,sv_P5
15342,icmp,sv_P1
17567,icmp,sv_P5
15034,tcp,email
17138,udp,sv_P4
24077,icmp,sv_P4
12246,tcp,sv_P2
35137,udp,sv_P1
26356,tcp,sv_P2
45205,tcp,sv_P5
52365,tcp,sv_P1
37630,tcp,sv_P1
30927,tcp,sv_P1
48621,icmp,sv_P5
14159,udp,sv_P1
32497,udp,sv_P3
28615,tcp,sv_P5
20709,tcp,sv_P5
58634,udp,sv_P5
16481,icmp,sv_P2
19206,tcp,email
59569,udp,sv_P4
9801,udp,sv_P1
49075,udp,sv_P3
10205,icmp,sv_P5
20196,icmp,email
39539,tcp,sv_P4
9442,icmp,sv_P2
29179,icmp,sv_P1
5747,icmp,sv_P5
826,udp,sv_P4
19498,icmp,sv_P2
33389,udp,sv_P4
49274,icmp,sv_P1
29324,icmp,sv_P4
30630,icmp,sv_P4
65403,icmp,sv_P5
53932,tcp,sv_P3
49330,tcp,sv_P4
41022,udp,sv_P5
56939,udp,sv_P3
33813,udp,sv_P1
57883,udp,sv_P2
22745,udp,sv_P2
54529,tcp,email
11615,udp,email
61737,tcp,sv_P1
37526,icmp,sv_P5
41852,icmp,sv_P5
17308,icmp,sv_P5
17174,icmp,sv_P1
15227,icmp,sv_P3
20277,icmp,email
14927,tcp,sv_P5
29767,tcp,sv_P1
50966,udp,sv_P1
33694,tcp,sv_P5
49904,icmp,sv_P3
22842,tcp,sv_P3
60374,tcp,sv_P3
27110,tcp,sv_P1
27696,udp,sv_P4
484,udp,sv_P2
21409,tcp,sv_P3
46891,tcp,sv_P4
46054,tcp,sv_P2
6889,icmp,sv_P4
64149,udp,sv_P1
48852,icmp,sv_P1
21919,udp,sv_P3
35427,udp,sv_P1
34191,tcp,sv_P3
51532,icmp,sv_P1
39435,tcp,sv_P3
31831,udp,sv_P2
2038,icmp,sv_P4
34829,udp,sv_P2
49373,icmp,sv_P2
9125,icmp,sv_P1
49757,tcp,email
44080,icmp,sv_P2
50248,tcp,sv_P4
62517,icmp,sv_P5
63849,udp,email
9538,icmp,sv_P3
37819,icmp,sv_P2
34759,icmp,sv_P1
9386,icmp,sv_P2
39288,tcp,sv_P4
17891,icmp,email
10613,icmp,sv_P5
45153,tcp,sv_P2
36203,tcp,sv_P3
39186,icmp,sv_P3
25081,udp,sv_P4
34721,icmp,sv_P3
47743,udp,sv_P5
12855,icmp,sv_P3
43137,udp,sv_P5
15435,tcp,sv_P3
54439,tcp,sv_P2
24694,tcp,sv_P4
54754,udp,email
50920,udp,sv_P3
17310,icmp,sv_P2
29315,icmp,sv_P5
31378,icmp,sv_P1
28552,tcp,sv_P5
52558,tcp,sv_P1
27418,icmp,sv_P1
60165,tcp,sv_P2
64382,icmp,sv_P1
36627,udp,sv_P2
55243,icmp,sv_P1
25553,icmp,sv_P1
23305,tcp,sv_P1
30895,udp,sv_P5
54098,udp,sv_P2
64381,tcp,sv_P3
36524,udp,sv_P2
19902,tcp,sv_P2
30045,icmp,sv_P2
30885,udp,sv_P2
47689,tcp,email
14935,udp,sv_P5
15386,icmp,sv_P1
54278,udp,sv_P1
62957,udp,sv_P4
56154,udp,sv_P2
21031,tcp,sv_P3
37260,tcp,sv_P4
16273,icmp,sv_P1
25544,icmp,sv_P1
25365,tcp,sv_P1
9385,icmp,sv_P3
60441,udp,sv_P5
15144,tcp,sv_P1
56734,udp,sv_P2
12882,udp,sv_P1
5167,udp,sv_P5
19698,udp,sv_P1
5827,udp,sv_P2
24868,udp,sv_P3
26791,tcp,sv_P5
50444,icmp,sv_P2
41769,udp,email
1743,icmp,sv_P3
3040,icmp,sv_P5
33526,udp,sv_P2
12390,tcp,sv_P4
3245,icmp,sv_P4
33139,icmp,sv_P5
19499,tcp,sv_P3
6386,tcp,sv_P5
42719,icmp,sv_P1
14833,tcp,sv_P3
12541,icmp,sv_P1
34730,tcp,email
47551,icmp,sv_P3
826,icmp,sv_P4
34356,udp,sv_P1
7534,icmp,sv_P3
29664,udp,email
63666,tcp,sv_P3
43777,icmp,sv_P2
39751,icmp,sv_P4
22896,tcp,sv_P2
64673,udp,sv_P5
2121,icmp,sv_P5
35361,tcp,sv_P5
6864,udp,sv_P4
58215,udp,sv_P4
48030,tcp,email
7654,tcp,sv_P3
14482,tcp,email
31908,udp,sv_P1
37534,tcp,sv_P1
18410,udp,sv_P2
22393,tcp,sv_P3
63508,tcp,sv_P1
55900,icmp,sv_P4
41174,udp,email
12196,tcp,sv_P2
41804,icmp,email
28302,icmp,sv_P1
10201,tcp,sv_P4
33535,tcp,sv_P4
37740,tcp,sv_P1
52108,udp,sv_P3
15318,udp,sv_P4
14160,tcp,sv_P4
15482,icmp,sv_P3
9918,icmp,sv_P5
22374,tcp,sv_P5
35705,udp,email
22716,tcp,sv_P1
52660,udp,sv_P3
51159,udp,email
12594,icmp,sv_P3
52644,icmp,sv_P4
27556,tcp,email
27802,udp,sv_P3
55357,icmp,sv_P1
25956,udp,sv_P2
21600,tcp,sv_P2
12687,udp,sv_P5
63752,udp,email
14319,udp,sv_P5
15120,udp,email
56236,tcp,sv_P4
8575,udp,email
17928,tcp,sv_P1
58825,udp,sv_P3
55313,tcp,email
35493,udp,sv_P4
12422,tcp,sv_P4
28991,udp,sv_P2
39923,udp,email
34810,udp,sv_P3
2318,tcp,sv_P1
12717,udp,email
2708,udp,sv_P3
61943,udp,sv_P3
60822,icmp,sv_P5
35422,tcp,sv_P2
34472,udp,sv_P1
26878,tcp,sv_P3
8484,tcp,sv_P4
51395,tcp,sv_P1
31842,icmp,sv_P4
56928,udp,email
41218,icmp,sv_P1
9614,icmp,sv_P4
35725,tcp,sv_P2
59177,icmp,sv_P4
58983,icmp,email
37904,tcp,email
52551,tcp,sv_P5
59524,icmp,sv_P4
2155,tcp,sv_P2
42664,tcp,email
30458,icmp,sv_P4
52777,tcp,sv_P2
48432,tcp,sv_P1
37104,tcp,sv_P1
49364,icmp,sv_P1
13007,icmp,sv_P5
14657,tcp,sv_P2
38162,icmp,sv_P4
37042,udp,sv_P4
61986,icmp,sv_P1
49631,icmp,sv_P3
47421,icmp,sv_P1
22587,icmp,sv_P2
63069,icmp,sv_P5
36740,udp,email
44842,udp,sv_P1
32956,tcp,sv_P1
59972,tcp,sv_P5
60117,icmp,email
9691,tcp,sv_P4
38136,icmp,sv_P3
49119,icmp,email
34974,icmp,email
53278,icmp,email
11839,icmp,sv_P4
48062,udp,sv_P1
13785,tcp,sv_P2
39482,udp,email
60323,tcp,sv_P4
56663,tcp,email
911,icmp,sv_P1
13185,udp,sv_P5
18235,icmp,email
49383,tcp,sv_P4
30334,udp,sv_P5
62900,tcp,sv_P2
21486,icmp,email
57453,udp,sv_P2
22838,tcp,sv_P2
51159,udp,sv_P2
57348,tcp,sv_P2
14788,icmp,sv_P1
37989,icmp,sv_P4
56876,icmp,sv_P4
1192,icmp,email
45832,udp,sv_P2
54867,icmp,sv_P4
53374,udp,sv_P3
47223,tcp,sv_P5
47453,udp,email
53358,tcp,sv_P1
45335,icmp,email
43417,icmp,sv_P3
28115,icmp,sv_P5
62959,udp,sv_P4
10624,icmp,sv_P3
41216,icmp,sv_P4
24276,tcp,email
39285,icmp,sv_P1
57295,udp,sv_P1
41771,icmp,sv_P5
45190,tcp,email
44558,icmp,sv_P3
53223,udp,sv_P4
61524,tcp,sv_P1
31881,icmp,sv_P1
8969,icmp,sv_P5
31165,tcp,sv_P5
38271,udp,sv_P5
29711,udp,sv_P1
29853,tcp,email
24366,tcp,sv_P1
13858,tcp,sv_P5
56528,tcp,email
8263,icmp,sv_P3
23465,icmp,sv_P2
47209,udp,email
9549,icmp,sv_P4
65522,icmp,email
21575,udp,email
20713,tcp,sv_P1
30510,udp,sv_P3
56003,udp,email
63550,udp,sv_P1
54593,udp,sv_P4
15072,udp,sv_P1
48402,udp,sv_P1
23395,icmp,sv_P1
2101,icmp,sv_P3
9567,icmp,sv_P4
22951,udp,sv_P1
29229,icmp,sv_P3
53942,udp,sv_P4
54575,udp,sv_P3
24028,icmp,sv_P2
46527,udp,sv_P4
38306,icmp,sv_P2
51802,tcp,email
45813,icmp,sv_P5
59396,icmp,sv_P2
60719,udp,sv_P2
43679,tcp,sv_P5
47238,udp,email
44443,tcp,sv_P4
24321,tcp,sv_P4
19516,udp,sv_P5
51075,udp,email
42759,tcp,sv_P1
342,tcp,sv_P1
60575,icmp,sv_P5
23488,udp,sv_P3
20717,icmp,sv_P4
2183,udp,email
39318,tcp,email
64540,udp,sv_P4
60155,udp,email
5507,icmp,sv_P3
26501,tcp,sv_P5
46716,icmp,sv_P2
41147,tcp,sv_P2
23319,tcp,sv_P5
25124,udp,email
46396,udp,sv_P3
3508,icmp,sv_P3
29276,icmp,sv_P2
13475,tcp,sv_P3
25035,udp,sv_P1
62830,tcp,sv_P3
57670,tcp,sv_P3
16738,icmp,sv_P2
662,icmp,sv_P4
59323,icmp,email
40721,tcp,sv_P2
411,icmp,sv_P2
44756,tcp,sv_P5
880,icmp,email
55202,icmp,sv_P4
28532,udp,sv_P1
3429,tcp,sv_P4
29186,icmp,sv_P3
55311,udp,email
64760,tcp,sv_P3
30606,tcp,sv_P5
38214,udp,email
43957,icmp,email
8005,udp,sv_P4
14853,udp,sv_P2
36725,udp,sv_P1
31532,tcp,sv_P1
1629,icmp,sv_P4
33463,tcp,sv_P5
19586,udp,sv_P1
14916,icmp,sv_P3
16163,icmp,sv_P5
47418,udp,sv_P5
56791,tcp,sv_P3
26463,icmp,email
63783,icmp,sv_P5
37516,icmp,sv_P5
25938,icmp,sv_P5
42056,tcp,sv_P1
1949,icmp,email
12878,icmp,sv_P5
14996,tcp,sv_P1
21878,tcp,sv_P2
59378,udp,sv_P5
11824,udp,email
46772,icmp,sv_P2
59450,tcp,email
37467,icmp,sv_P2
16277,tcp,sv_P3
30801,udp,sv_P1
5339,icmp,sv_P3
53641,udp,email
53781,tcp,email
13696,tcp,sv_P2
59621,tcp,sv_P4
29221,icmp,sv_P3
47578,icmp,sv_P5
3063,icmp,sv_P3
49189,icmp,sv_P1
7481,tcp,sv_P1
48456,udp,sv_P1
15661,tcp,email
50716,tcp,sv_P1
35724,udp,sv_P2
15932,tcp,sv_P5
37993,udp,sv_P4
55683,udp,sv_P4
51488,udp,sv_P2
5521,tcp,sv_P2
49635,icmp,sv_P3
19115,udp,sv_P1
57440,tcp,sv_P5
11308,icmp,sv_P4
31053,icmp,sv_P4
21046,udp,sv_P1
23825,tcp,sv_P5
17974,tcp,sv_P5
62274,tcp,sv_P3
59418,tcp,sv_P1
34464,icmp,sv_P1
41840,udp,sv_P1
8790,tcp,email
58262,icmp,sv_P1
41269,udp,sv_P4
6967,udp,sv_P3
61119,tcp,email
5843,udp,sv_P1
2089,tcp,email
28939,tcp,sv_P1
6381,udp,sv_P5
1108,icmp,sv_P3
8570,udp,sv_P4
25174,udp,email
36857,udp,sv_P3
34359,icmp,sv_P2
59421,icmp,sv_P2
22519,icmp,sv_P2
58464,tcp,sv_P3
16008,icmp,sv_P2
41100,udp,sv_P4
45425,udp,sv_P1
22145,tcp,sv_P1
46370,icmp,sv_P3
37447,icmp,sv_P3
14270,tcp,sv_P4
20751,tcp,sv_P5
38173,icmp,email
28186,tcp,sv_P5
45230,icmp,sv_P5
19498,tcp,sv_P4
14172,icmp,email
22426,icmp,sv_P1
20660,icmp,email
57269,tcp,sv_P2
8139,tcp,sv_P2
3316,tcp,sv_P4
52328,udp,sv_P1
37089,tcp,sv_P5
25748,icmp,sv_P4
41733,udp,sv_P2
4067,icmp,sv_P1
10693,tcp,sv_P1
15127,icmp,sv_P3
6206,icmp,sv_P3
813,tcp,sv_P5
20360,tcp,sv_P2
8732,icmp,sv_P4
23801,icmp,email
49162,tcp,sv_P3
53776,udp,sv_P5
57504,tcp,sv_P1
34850,udp,sv_P4
47697,icmp,sv_P3
51536,tcp,sv_P3
52509,tcp,sv_P4
44516,udp,sv_P5
30493,udp,sv_P2
52113,icmp,sv_P1
42801,tcp,sv_P4
12870,icmp,email
36001,tcp,sv_P5
55714,tcp,sv_P1
54145,udp,sv_P5
2733,udp,sv_P4
64177,tcp,sv_P5
19775,tcp,sv_P3
4558,icmp,sv_P4
14970,udp,sv_P5
43014,icmp,email
5623,icmp,sv_P5
39288,udp,sv_P2
21968,udp,sv_P3
6674,udp,sv_P5
27435,tcp,sv_P1
64797,tcp,sv_P5
35324,udp,sv_P2
53604,icmp,sv_P5
21893,tcp,email
52732,icmp,email
29563,tcp,sv_P2
33135,tcp,sv_P4
35010,udp,sv_P3
6296,icmp,sv_P1
44357,icmp,email
15845,icmp,email
23746,tcp,sv_P2
52581,icmp,sv_P1
12579,icmp,email
43628,icmp,sv_P2
4660,udp,email
62715,tcp,sv_P4
8111,tcp,sv_P2
52122,tcp,sv_P4
28736,icmp,email
7802,udp,sv_P1
12280,udp,email
9365,tcp,email
11084,tcp,sv_P1
9758,udp,sv_P2
61362,tcp,sv_P2
26686,icmp,sv_P2
34964,icmp,sv_P4
20628,udp,sv_P2
31534,icmp,sv_P4
10813,tcp,sv_P3
16784,udp,sv_P2
56394,tcp,sv_P4
17971,tcp,email
1257,udp,sv_P2
30103,icmp,email
25700,tcp,sv_P1
20158,tcp,sv_P5
48175,udp,sv_P2
51269,icmp,email
49625,icmp,sv_P2
43327,tcp,sv_P4
45436,tcp,sv_P3
30892,udp,sv_P2
52035,tcp,sv_P2
57031,udp,sv_P4
64694,icmp,sv_P3
11655,udp,sv_P2
38285,udp,sv_P1
54164,udp,sv_P4
39015,udp,sv_P3
42629,udp,sv_P3
50282,icmp,sv_P4
15825,icmp,sv_P2
3152,udp,sv_P4
4075,udp,sv_P3
64642,tcp,sv_P2
25125,udp,sv_P1
29841,icmp,sv_P4
7188,tcp,sv_P3
44296,tcp,sv_P3
25429,udp,email
36130,udp,sv_P3
60383,icmp,sv_P1
58805,tcp,sv_P5
11829,tcp,sv_P2
64151,udp,sv_P1
46576,tcp,email
21899,icmp,sv_P3
54651,icmp,email
43692,tcp,sv_P2
57154,icmp,sv_P4
55589,udp,sv_P3
43034,icmp,sv_P2
39686,tcp,sv_P1
26454,udp,sv_P4
48067,tcp,sv_P5
17060,icmp,sv_P1
9477,icmp,sv_P4
33719,icmp,sv_P5
31939,udp,sv_P1
35689,udp,email
11509,udp,sv_P4
24794,icmp,sv_P1
10220,tcp,sv_P5
48884,tcp,sv_P5
17691,tcp,sv_P4
2988,icmp,sv_P2
45907,udp,sv_P2
58749,tcp,email
2642,tcp,sv_P4
16955,tcp,sv_P1
50955,tcp,sv_P3
48122,icmp,sv_P1
17157,udp,sv_P5
23363,icmp,sv_P4
49254,tcp,sv_P4
58017,tcp,sv_P4
13109,udp,sv_P5
18994,tcp,sv_P1
18278,icmp,sv_P2
16394,tcp,sv_P3
31261,udp,sv_P4
35934,icmp,sv_P4
53212,icmp,sv_P3
49836,icmp,sv_P2
38994,icmp,sv_P4
52295,tcp,sv_P4
41954,icmp,sv_P1
15723,udp,sv_P3
50398,icmp,sv_P2
40292,udp,sv_P3
13890,tcp,sv_P2
6269,udp,sv_P4
38603,icmp,sv_P4
12512,udp,sv_P2
9736,tcp,sv_P5
45694,icmp,sv_P4
7859,icmp,sv_P2
56337,udp,sv_P3
3886,tcp,sv_P3
61278,tcp,sv_P1
44449,icmp,sv_P1
34185,icmp,sv_P5
62857,udp,sv_P1
46553,tcp,sv_P2
4197,icmp,sv_P2
17701,udp,sv_P5
38925,tcp,sv_P4
5313,icmp,email
35181,udp,sv_P3
19893,icmp,sv_P3
20960,tcp,sv_P2
42225,tcp,sv_P3
16030,tcp,sv_P3
63048,icmp,sv_P2
21918,udp,sv_P5
60399,tcp,sv_P1
20431,icmp,sv_P4
23448,tcp,sv_P1
65177,tcp,sv_P5
45353,icmp,sv_P1
26719,icmp,sv_P3
46794,tcp,sv_P1
27800,udp,sv_P3
47342,icmp,sv_P3
43915,tcp,sv_P5
49394,icmp,email
38316,icmp,sv_P2
32132,tcp,sv_P4
31447,tcp,sv_P3
37789,tcp,sv_P3
34790,udp,sv_P2
8628,tcp,sv_P4
42041,udp,sv_P1
11181,tcp,email
21044,udp,sv_P2
26398,udp,email
16331,icmp,email
29866,udp,sv_P2
24657,udp,sv_P1
5554,icmp,sv_P4
34425,udp,sv_P2
4275,icmp,sv_P1
13618,udp,sv_P3
40579,udp,sv_P2
65033,tcp,sv_P3
34978,tcp,sv_P5
63522,udp,email
46906,icmp,email
10871,tcp,sv_P1
32989,tcp,sv_P1
25225,udp,sv_P3
35584,udp,sv_P2
51082,tcp,email
55052,tcp,sv_P2
34483,icmp,email
44459,tcp,sv_P3
11062,udp,sv_P5
57435,icmp,email
62201,tcp,sv_P4
51513,tcp,sv_P5
23959,udp,sv_P5
39999,udp,sv_P1
7872,tcp,sv_P1
52319,tcp,email
5649,tcp,sv_P5
1948,icmp,email
44339,tcp,sv_P2
49128,udp,email
52633,tcp,sv_P4
14534,tcp,email
12820,udp,sv_P4
35856,tcp,sv_P1
53827,tcp,sv_P5
35611,tcp,email
7586,tcp,sv_P4
37257,udp,sv_P5
65473,tcp,sv_P3
20984,udp,sv_P3
13076,tcp,sv_P2
12877,udp,sv_P5
32618,icmp,sv_P5
9792,udp,sv_P2
62744,tcp,sv_P5
21147,udp,sv_P2
46618,icmp,email
64199,tcp,email
46494,icmp,sv_P2
63572,tcp,sv_P2
48680,icmp,sv_P3
14649,tcp,email
3814,icmp,sv_P4
56373,tcp,sv_P3
1295,icmp,sv_P4
41248,udp,sv_P4
29047,udp,sv_P1
45130,udp,email
64665,udp,sv_P1
55433,udp,sv_P2
36989,tcp,sv_P4
13666,udp,sv_P3
40783,tcp,sv_P2
24985,icmp,sv_P4
29132,udp,sv_P4
30740,icmp,email
42065,udp,sv_P4
23204,icmp,sv_P4
2859,tcp,sv_P4
56601,tcp,sv_P3
24465,udp,sv_P1
45894,udp,sv_P5
19392,tcp,sv_P4
54751,udp,sv_P2
62922,tcp,email
22947,tcp,sv_P2
24524,tcp,sv_P3
56711,tcp,sv_P2
53632,icmp,sv_P3
22687,tcp,sv_P4
157,udp,sv_P3
24808,icmp,sv_P1
35157,tcp,sv_P5
7555,icmp,sv_P5
51813,tcp,sv_P2
61270,udp,sv_P1
61336,icmp,sv_P1
5918,tcp,email
12918,udp,sv_P2
30900,udp,sv_P1
15675,icmp,sv_P4
11504,udp,sv_P4
37569,tcp,sv_P4
3466,tcp,sv_P4
61460,icmp,sv_P3
1777,udp,email
36919,tcp,sv_P5
15858,tcp,sv_P5
18305,tcp,sv_P4
58891,icmp,sv_P5
21907,tcp,sv_P3
61012,udp,sv_P4
20397,icmp,sv_P2
45554,udp,sv_P4
4688,tcp,sv_P5
26227,tcp,sv_P1
52123,icmp,sv_P4
14134,tcp,sv_P1
688,icmp,email
21139,tcp,email
38973,tcp,email
62632,tcp,sv_P3
12225,udp,sv_P3
46427,icmp,email
17709,tcp,email
40580,tcp,sv_P5
2751,udp,sv_P5
40871,icmp,sv_P3
43651,udp,sv_P3
64134,tcp,sv_P1
37376,icmp,sv_P4
17005,udp,sv_P1
34956,udp,email
47760,udp,sv_P1
24865,icmp,sv_P5
6042,tcp,sv_P1
43790,tcp,sv_P3
31269,tcp,sv_P5
28339,icmp,sv_P2
9869,tcp,email
31972,icmp,sv_P2
24754,udp,sv_P1
50178,udp,sv_P5
1583,icmp,sv_P5
6013,udp,sv_P3
58778,icmp,sv_P2
21711,udp,sv_P5
61671,udp,sv_P5
15090,udp,sv_P3
30018,icmp,sv_P5
31575,icmp,email
668,udp,sv_P2
31121,icmp,sv_P2
28180,tcp,sv_P1
199,icmp,email
58537,icmp,sv_P4
63378,tcp,sv_P4
58998,udp,sv_P1
54767,icmp,sv_P5
5314,icmp,sv_P1
44735,tcp,sv_P2
41705,udp,sv_P5
295,icmp,sv_P3
51511,udp,sv_P4
55261,udp,sv_P1
17034,tcp,email
41830,udp,sv_P5
24019,udp,sv_P4
2784,tcp,sv_P4
34298,icmp,email
37303,icmp,sv_P1
40124,udp,sv_P5
6055,udp,sv_P3
36244,udp,sv_P2
18916,udp,sv_P5
13124,tcp,sv_P4
62742,icmp,sv_P5
3384,tcp,sv_P4
33783,icmp,sv_P1
53672,udp,sv_P3
30432,tcp,sv_P1
24101,udp,sv_P5
26454,udp,email
41757,tcp,sv_P3
45861,udp,email
21946,tcp,sv_P4
11771,icmp,sv_P3
45084,tcp,sv_P1
4256,icmp,sv_P5
58504,icmp,sv_P1
57380,udp,email
51186,icmp,sv_P5
17330,tcp,sv_P5
10733,udp,sv_P2
63186,icmp,sv_P1
12081,udp,sv_P3
37246,udp,sv_P2
36514,icmp,sv_P1
15437,icmp,sv_P2
25860,icmp,sv_P4
48977,tcp,sv_P5
39962,icmp,email
9213,tcp,sv_P3
58044,tcp,sv_P2
30041,tcp,sv_P1
22601,icmp,sv_P5
9355,udp,email
49783,udp,sv_P2
28851,tcp,sv_P5
63588,udp,sv_P5
25536,tcp,sv_P5
33415,udp,sv_P1
20421,tcp,sv_P2
60793,tcp,email
21805,icmp,email
444,tcp,email
757,tcp,sv_P4
46345,tcp,sv_P1
34622,icmp,sv_P5
45584,icmp,sv_P2
45894,icmp,sv_P5
5444,tcp,sv_P1
64060,udp,sv_P2
34761,udp,sv_P1
17488,tcp,sv_P3
39540,icmp,email
52937,tcp,sv_P5
50424,icmp,sv_P2
8390,icmp,sv_P2
34121,icmp,sv_P4
34968,udp,email
63883,udp,email
3334,udp,sv_P4
21263,tcp,sv_P2
19452,udp,sv_P5
29760,icmp,sv_P3
33663,icmp,email
12676,tcp,sv_P2
15425,udp,sv_P3
62990,udp,sv_P5
23673,udp,sv_P5
14535,tcp,sv_P1
47450,udp,sv_P3
46723,udp,sv_P3
62441,icmp,sv_P3
57895,icmp,sv_P2
28867,udp,sv_P1
3517,udp,sv_P3
8832,udp,sv_P3
9674,udp,sv_P2
29336,icmp,email
56322,icmp,sv_P3
25771,tcp,sv_P4
40717,tcp,sv_P1
64707,udp,email
18891,icmp,sv_P1
46463,udp,sv_P4
24695,icmp,sv_P5
15362,udp,sv_P2
35478,icmp,sv_P4
35302,udp,email
25685,icmp,sv_P3
59112,udp,sv_P3
63783,udp,email
41721,tcp,email
20008,udp,email
24481,tcp,email
9565,udp,email
4931,udp,sv_P1
44490,icmp,sv_P4
25737,icmp,email
30967,tcp,sv_P2
43871,icmp,sv_P1
11433,icmp,email
7986,udp,sv_P2
1222,icmp,sv_P2
12727,udp,sv_P1
52605,icmp,email
47363,udp,sv_P1
18990,icmp,sv_P4
35932,udp,sv_P4
40351,icmp,email
9226,icmp,sv_P1
6256,udp,email
62280,icmp,email
6282,tcp,sv_P3
46521,icmp,sv_P3
59922,udp,sv_P2
41905,icmp,email
12669,icmp,sv_P4
7125,tcp,sv_P3
17542,tcp,sv_P1
24072,icmp,sv_P5
476,udp,sv_P4
50025,tcp,sv_P2
23407,tcp,sv_P4
36386,udp,sv_P4
33068,icmp,sv_P2
20616,udp,sv_P4
32016,udp,sv_P2
12268,icmp,sv_P3
22688,icmp,sv_P1
5638,tcp,email
51720,icmp,email
27581,udp,sv_P5
53086,tcp,sv_P3
11854,tcp,sv_P4
64318,tcp,sv_P3
2896,udp,sv_P5
8119,tcp,sv_P1
50975,tcp,sv_P3
30003,icmp,sv_P5
35471,tcp,sv_P4
21799,tcp,sv_P2
62437,icmp,sv_P2
60518,udp,sv_P1
29732,tcp,email
16610,tcp,email
21746,icmp,sv_P3
6467,icmp,sv_P5
57301,tcp,sv_P1
48572,tcp,sv_P4
3026,udp,email
37498,udp,sv_P5
58561,tcp,sv_P3
61053,tcp,sv_P4
27092,tcp,sv_P3
2724,tcp,sv_P5
40957,udp,sv_P3
21857,tcp,sv_P3
46277,tcp,email
27189,icmp,sv_P5
5129,udp,sv_P4
61655,tcp,sv_P2
46566,icmp,sv_P2
18747,udp,sv_P5
30679,icmp,sv_P1
23450,icmp,sv_P3
26293,tcp,sv_P3
36327,udp,email
12152,icmp,sv_P5
26352,icmp,sv_P3
45017,icmp,sv_P4
57326,udp,email
3054,icmp,sv_P5
48382,udp,sv_P5
64977,tcp,sv_P1
55755,tcp,sv_P3
39409,icmp,sv_P4
57078,udp,sv_P3
28580,tcp,sv_P1
2785,udp,sv_P3
65037,tcp,email
51460,icmp,sv_P1
28580,icmp,sv_P3
39043,tcp,sv_P1
54333,icmp,sv_P2
39783,udp,sv_P1
30144,icmp,sv_P4
47706,tcp,email
35366,icmp,sv_P1
48090,tcp,email
42824,tcp,sv_P2
39165,tcp,sv_P1
48418,udp,sv_P3
59672,tcp,sv_P4
62253,icmp,sv_P5
846,tcp,sv_P1
7526,icmp,sv_P1
9618,icmp,sv_P4
11772,icmp,email
53137,icmp,sv_P3
26236,udp,sv_P3
51653,udp,sv_P5
51943,tcp,sv_P4
16801,icmp,sv_P3
3423,icmp,sv_P5
